title,title_detail,links,link,id,guidislink,published,published_parsed,summary,summary_detail,source,sub_articles
SAIC Launches New Data Science Platform Named Tenjin - Business Wire,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'SAIC Launches New Data Science Platform Named Tenjin - Business Wire'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmJ1c2luZXNzd2lyZS5jb20vbmV3cy9ob21lLzIwMjMwMTIwMDA1MDA0L2VuL1NBSUMtTGF1bmNoZXMtTmV3LURhdGEtU2NpZW5jZS1QbGF0Zm9ybS1OYW1lZC1UZW5qaW7SAQA?oc=5'}]",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmJ1c2luZXNzd2lyZS5jb20vbmV3cy9ob21lLzIwMjMwMTIwMDA1MDA0L2VuL1NBSUMtTGF1bmNoZXMtTmV3LURhdGEtU2NpZW5jZS1QbGF0Zm9ybS1OYW1lZC1UZW5qaW7SAQA?oc=5,CBMibWh0dHBzOi8vd3d3LmJ1c2luZXNzd2lyZS5jb20vbmV3cy9ob21lLzIwMjMwMTIwMDA1MDA0L2VuL1NBSUMtTGF1bmNoZXMtTmV3LURhdGEtU2NpZW5jZS1QbGF0Zm9ybS1OYW1lZC1UZW5qaW7SAQA,False,"Fri, 20 Jan 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=20, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmJ1c2luZXNzd2lyZS5jb20vbmV3cy9ob21lLzIwMjMwMTIwMDA1MDA0L2VuL1NBSUMtTGF1bmNoZXMtTmV3LURhdGEtU2NpZW5jZS1QbGF0Zm9ybS1OYW1lZC1UZW5qaW7SAQA?oc=5"" target=""_blank"">SAIC Launches New Data Science Platform Named Tenjin</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Wire</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmJ1c2luZXNzd2lyZS5jb20vbmV3cy9ob21lLzIwMjMwMTIwMDA1MDA0L2VuL1NBSUMtTGF1bmNoZXMtTmV3LURhdGEtU2NpZW5jZS1QbGF0Zm9ybS1OYW1lZC1UZW5qaW7SAQA?oc=5"" target=""_blank"">SAIC Launches New Data Science Platform Named Tenjin</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Wire</font>'}","{'href': 'https://www.businesswire.com', 'title': 'Business Wire'}",[]
"Data, analytics and AI predictions for 2023 - TechTarget","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Data, analytics and AI predictions for 2023 - TechTarget'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3NlYXJjaGVudGVycHJpc2VhaS9vcGluaW9uL0RhdGEtYW5hbHl0aWNzLWFuZC1BSS1wcmVkaWN0aW9ucy1mb3ItMjAyM9IBZmh0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3NlYXJjaGVudGVycHJpc2VhaS9vcGluaW9uL0RhdGEtYW5hbHl0aWNzLWFuZC1BSS1wcmVkaWN0aW9ucy1mb3ItMjAyMz9hbXA9MQ?oc=5'}]",https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3NlYXJjaGVudGVycHJpc2VhaS9vcGluaW9uL0RhdGEtYW5hbHl0aWNzLWFuZC1BSS1wcmVkaWN0aW9ucy1mb3ItMjAyM9IBZmh0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3NlYXJjaGVudGVycHJpc2VhaS9vcGluaW9uL0RhdGEtYW5hbHl0aWNzLWFuZC1BSS1wcmVkaWN0aW9ucy1mb3ItMjAyMz9hbXA9MQ?oc=5,CBMiYGh0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3NlYXJjaGVudGVycHJpc2VhaS9vcGluaW9uL0RhdGEtYW5hbHl0aWNzLWFuZC1BSS1wcmVkaWN0aW9ucy1mb3ItMjAyM9IBZmh0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3NlYXJjaGVudGVycHJpc2VhaS9vcGluaW9uL0RhdGEtYW5hbHl0aWNzLWFuZC1BSS1wcmVkaWN0aW9ucy1mb3ItMjAyMz9hbXA9MQ,False,"Wed, 11 Jan 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=1, tm_mday=11, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=11, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3NlYXJjaGVudGVycHJpc2VhaS9vcGluaW9uL0RhdGEtYW5hbHl0aWNzLWFuZC1BSS1wcmVkaWN0aW9ucy1mb3ItMjAyM9IBZmh0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3NlYXJjaGVudGVycHJpc2VhaS9vcGluaW9uL0RhdGEtYW5hbHl0aWNzLWFuZC1BSS1wcmVkaWN0aW9ucy1mb3ItMjAyMz9hbXA9MQ?oc=5"" target=""_blank"">Data, analytics and AI predictions for 2023</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TechTarget</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3NlYXJjaGVudGVycHJpc2VhaS9vcGluaW9uL0RhdGEtYW5hbHl0aWNzLWFuZC1BSS1wcmVkaWN0aW9ucy1mb3ItMjAyM9IBZmh0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3NlYXJjaGVudGVycHJpc2VhaS9vcGluaW9uL0RhdGEtYW5hbHl0aWNzLWFuZC1BSS1wcmVkaWN0aW9ucy1mb3ItMjAyMz9hbXA9MQ?oc=5"" target=""_blank"">Data, analytics and AI predictions for 2023</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TechTarget</font>'}","{'href': 'https://www.techtarget.com', 'title': 'TechTarget'}",[]
Onehouse First to Make Fully Managed Data Lakes Possible ... - MarTech Series,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Onehouse First to Make Fully Managed Data Lakes Possible ... - MarTech Series'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMimQFodHRwczovL21hcnRlY2hzZXJpZXMuY29tL3NhbGVzLW1hcmtldGluZy9vbmVob3VzZS1maXJzdC10by1tYWtlLWZ1bGx5LW1hbmFnZWQtZGF0YS1sYWtlcy1wb3NzaWJsZS1yYWlzZXMtMjUtbWlsbGlvbi1zZXJpZXMtYS1mcm9tLWFkZGl0aW9uLWFuZC1ncmV5bG9jay_SAQA?oc=5'}]",https://news.google.com/rss/articles/CBMimQFodHRwczovL21hcnRlY2hzZXJpZXMuY29tL3NhbGVzLW1hcmtldGluZy9vbmVob3VzZS1maXJzdC10by1tYWtlLWZ1bGx5LW1hbmFnZWQtZGF0YS1sYWtlcy1wb3NzaWJsZS1yYWlzZXMtMjUtbWlsbGlvbi1zZXJpZXMtYS1mcm9tLWFkZGl0aW9uLWFuZC1ncmV5bG9jay_SAQA?oc=5,CBMimQFodHRwczovL21hcnRlY2hzZXJpZXMuY29tL3NhbGVzLW1hcmtldGluZy9vbmVob3VzZS1maXJzdC10by1tYWtlLWZ1bGx5LW1hbmFnZWQtZGF0YS1sYWtlcy1wb3NzaWJsZS1yYWlzZXMtMjUtbWlsbGlvbi1zZXJpZXMtYS1mcm9tLWFkZGl0aW9uLWFuZC1ncmV5bG9jay_SAQA,False,"Fri, 03 Feb 2023 07:29:06 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=3, tm_hour=7, tm_min=29, tm_sec=6, tm_wday=4, tm_yday=34, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMimQFodHRwczovL21hcnRlY2hzZXJpZXMuY29tL3NhbGVzLW1hcmtldGluZy9vbmVob3VzZS1maXJzdC10by1tYWtlLWZ1bGx5LW1hbmFnZWQtZGF0YS1sYWtlcy1wb3NzaWJsZS1yYWlzZXMtMjUtbWlsbGlvbi1zZXJpZXMtYS1mcm9tLWFkZGl0aW9uLWFuZC1ncmV5bG9jay_SAQA?oc=5"" target=""_blank"">Onehouse First to Make Fully Managed Data Lakes Possible ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MarTech Series</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMimQFodHRwczovL21hcnRlY2hzZXJpZXMuY29tL3NhbGVzLW1hcmtldGluZy9vbmVob3VzZS1maXJzdC10by1tYWtlLWZ1bGx5LW1hbmFnZWQtZGF0YS1sYWtlcy1wb3NzaWJsZS1yYWlzZXMtMjUtbWlsbGlvbi1zZXJpZXMtYS1mcm9tLWFkZGl0aW9uLWFuZC1ncmV5bG9jay_SAQA?oc=5"" target=""_blank"">Onehouse First to Make Fully Managed Data Lakes Possible ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MarTech Series</font>'}","{'href': 'https://martechseries.com', 'title': 'MarTech Series'}",[]
Radiant Logic acquires Brainwave GRC to strengthen security ... - Help Net Security,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Radiant Logic acquires Brainwave GRC to strengthen security ... - Help Net Security'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LmhlbHBuZXRzZWN1cml0eS5jb20vMjAyMy8wMi8wMy9yYWRpYW50LWxvZ2ljLWJyYWlud2F2ZS1ncmMv0gEA?oc=5'}]",https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LmhlbHBuZXRzZWN1cml0eS5jb20vMjAyMy8wMi8wMy9yYWRpYW50LWxvZ2ljLWJyYWlud2F2ZS1ncmMv0gEA?oc=5,CBMiR2h0dHBzOi8vd3d3LmhlbHBuZXRzZWN1cml0eS5jb20vMjAyMy8wMi8wMy9yYWRpYW50LWxvZ2ljLWJyYWlud2F2ZS1ncmMv0gEA,False,"Fri, 03 Feb 2023 00:05:12 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=3, tm_hour=0, tm_min=5, tm_sec=12, tm_wday=4, tm_yday=34, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LmhlbHBuZXRzZWN1cml0eS5jb20vMjAyMy8wMi8wMy9yYWRpYW50LWxvZ2ljLWJyYWlud2F2ZS1ncmMv0gEA?oc=5"" target=""_blank"">Radiant Logic acquires Brainwave GRC to strengthen security ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Help Net Security</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LmhlbHBuZXRzZWN1cml0eS5jb20vMjAyMy8wMi8wMy9yYWRpYW50LWxvZ2ljLWJyYWlud2F2ZS1ncmMv0gEA?oc=5"" target=""_blank"">Radiant Logic acquires Brainwave GRC to strengthen security ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Help Net Security</font>'}","{'href': 'https://www.helpnetsecurity.com', 'title': 'Help Net Security'}",[]
Business Needs Fuel Growth of Analytics Services in Brazil - Business Wire,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Business Needs Fuel Growth of Analytics Services in Brazil - Business Wire'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJ1c2luZXNzd2lyZS5jb20vbmV3cy9ob21lLzIwMjMwMjAxMDA1NTkyL2VuL0J1c2luZXNzLU5lZWRzLUZ1ZWwtR3Jvd3RoLW9mLUFuYWx5dGljcy1TZXJ2aWNlcy1pbi1CcmF6aWzSAQA?oc=5'}]",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJ1c2luZXNzd2lyZS5jb20vbmV3cy9ob21lLzIwMjMwMjAxMDA1NTkyL2VuL0J1c2luZXNzLU5lZWRzLUZ1ZWwtR3Jvd3RoLW9mLUFuYWx5dGljcy1TZXJ2aWNlcy1pbi1CcmF6aWzSAQA?oc=5,CBMic2h0dHBzOi8vd3d3LmJ1c2luZXNzd2lyZS5jb20vbmV3cy9ob21lLzIwMjMwMjAxMDA1NTkyL2VuL0J1c2luZXNzLU5lZWRzLUZ1ZWwtR3Jvd3RoLW9mLUFuYWx5dGljcy1TZXJ2aWNlcy1pbi1CcmF6aWzSAQA,False,"Wed, 01 Feb 2023 13:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=13, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=32, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJ1c2luZXNzd2lyZS5jb20vbmV3cy9ob21lLzIwMjMwMjAxMDA1NTkyL2VuL0J1c2luZXNzLU5lZWRzLUZ1ZWwtR3Jvd3RoLW9mLUFuYWx5dGljcy1TZXJ2aWNlcy1pbi1CcmF6aWzSAQA?oc=5"" target=""_blank"">Business Needs Fuel Growth of Analytics Services in Brazil</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Wire</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJ1c2luZXNzd2lyZS5jb20vbmV3cy9ob21lLzIwMjMwMjAxMDA1NTkyL2VuL0J1c2luZXNzLU5lZWRzLUZ1ZWwtR3Jvd3RoLW9mLUFuYWx5dGljcy1TZXJ2aWNlcy1pbi1CcmF6aWzSAQA?oc=5"" target=""_blank"">Business Needs Fuel Growth of Analytics Services in Brazil</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Wire</font>'}","{'href': 'https://www.businesswire.com', 'title': 'Business Wire'}",[]
3 Things I Wish I Knew When I Started Data Science - KDnuggets,"{'type': 'text/plain', 'language': None, 'base': '', 'value': '3 Things I Wish I Knew When I Started Data Science - KDnuggets'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmtkbnVnZ2V0cy5jb20vMjAyMy8wMS8zLXRoaW5ncy13aXNoLWtuZXctc3RhcnRlZC1kYXRhLXNjaWVuY2UuaHRtbNIBAA?oc=5'}]",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmtkbnVnZ2V0cy5jb20vMjAyMy8wMS8zLXRoaW5ncy13aXNoLWtuZXctc3RhcnRlZC1kYXRhLXNjaWVuY2UuaHRtbNIBAA?oc=5,CBMiTmh0dHBzOi8vd3d3LmtkbnVnZ2V0cy5jb20vMjAyMy8wMS8zLXRoaW5ncy13aXNoLWtuZXctc3RhcnRlZC1kYXRhLXNjaWVuY2UuaHRtbNIBAA,False,"Mon, 09 Jan 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=1, tm_mday=9, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=9, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmtkbnVnZ2V0cy5jb20vMjAyMy8wMS8zLXRoaW5ncy13aXNoLWtuZXctc3RhcnRlZC1kYXRhLXNjaWVuY2UuaHRtbNIBAA?oc=5"" target=""_blank"">3 Things I Wish I Knew When I Started Data Science</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KDnuggets</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmtkbnVnZ2V0cy5jb20vMjAyMy8wMS8zLXRoaW5ncy13aXNoLWtuZXctc3RhcnRlZC1kYXRhLXNjaWVuY2UuaHRtbNIBAA?oc=5"" target=""_blank"">3 Things I Wish I Knew When I Started Data Science</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KDnuggets</font>'}","{'href': 'https://www.kdnuggets.com', 'title': 'KDnuggets'}",[]
“Above the Trend Line” – Your Industry Rumor Central for 2/3/2023 - insideBIGDATA,"{'type': 'text/plain', 'language': None, 'base': '', 'value': '“Above the Trend Line” – Your Industry Rumor Central for 2/3/2023 - insideBIGDATA'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vaW5zaWRlYmlnZGF0YS5jb20vMjAyMy8wMi8wMi9hYm92ZS10aGUtdHJlbmQtbGluZS15b3VyLWluZHVzdHJ5LXJ1bW9yLWNlbnRyYWwtZm9yLTItMy0yMDIzL9IBAA?oc=5'}]",https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vaW5zaWRlYmlnZGF0YS5jb20vMjAyMy8wMi8wMi9hYm92ZS10aGUtdHJlbmQtbGluZS15b3VyLWluZHVzdHJ5LXJ1bW9yLWNlbnRyYWwtZm9yLTItMy0yMDIzL9IBAA?oc=5,CBMiY2h0dHBzOi8vaW5zaWRlYmlnZGF0YS5jb20vMjAyMy8wMi8wMi9hYm92ZS10aGUtdHJlbmQtbGluZS15b3VyLWluZHVzdHJ5LXJ1bW9yLWNlbnRyYWwtZm9yLTItMy0yMDIzL9IBAA,False,"Thu, 02 Feb 2023 14:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=2, tm_hour=14, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=33, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vaW5zaWRlYmlnZGF0YS5jb20vMjAyMy8wMi8wMi9hYm92ZS10aGUtdHJlbmQtbGluZS15b3VyLWluZHVzdHJ5LXJ1bW9yLWNlbnRyYWwtZm9yLTItMy0yMDIzL9IBAA?oc=5"" target=""_blank"">“Above the Trend Line” – Your Industry Rumor Central for 2/3/2023</a>&nbsp;&nbsp;<font color=""#6f6f6f"">insideBIGDATA</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vaW5zaWRlYmlnZGF0YS5jb20vMjAyMy8wMi8wMi9hYm92ZS10aGUtdHJlbmQtbGluZS15b3VyLWluZHVzdHJ5LXJ1bW9yLWNlbnRyYWwtZm9yLTItMy0yMDIzL9IBAA?oc=5"" target=""_blank"">“Above the Trend Line” – Your Industry Rumor Central for 2/3/2023</a>&nbsp;&nbsp;<font color=""#6f6f6f"">insideBIGDATA</font>'}","{'href': 'https://insidebigdata.com', 'title': 'insideBIGDATA'}",[]
"Research Fellow, Statistics and Data Science job with NATIONAL ... - Times Higher Education","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Research Fellow, Statistics and Data Science job with NATIONAL ... - Times Higher Education'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnRpbWVzaGlnaGVyZWR1Y2F0aW9uLmNvbS91bmlqb2JzL2xpc3RpbmcvMzI2NDQzL3Jlc2VhcmNoLWZlbGxvdy1zdGF0aXN0aWNzLWFuZC1kYXRhLXNjaWVuY2Uv0gEA?oc=5'}]",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnRpbWVzaGlnaGVyZWR1Y2F0aW9uLmNvbS91bmlqb2JzL2xpc3RpbmcvMzI2NDQzL3Jlc2VhcmNoLWZlbGxvdy1zdGF0aXN0aWNzLWFuZC1kYXRhLXNjaWVuY2Uv0gEA?oc=5,CBMiaGh0dHBzOi8vd3d3LnRpbWVzaGlnaGVyZWR1Y2F0aW9uLmNvbS91bmlqb2JzL2xpc3RpbmcvMzI2NDQzL3Jlc2VhcmNoLWZlbGxvdy1zdGF0aXN0aWNzLWFuZC1kYXRhLXNjaWVuY2Uv0gEA,False,"Tue, 31 Jan 2023 07:43:48 GMT","time.struct_time(tm_year=2023, tm_mon=1, tm_mday=31, tm_hour=7, tm_min=43, tm_sec=48, tm_wday=1, tm_yday=31, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnRpbWVzaGlnaGVyZWR1Y2F0aW9uLmNvbS91bmlqb2JzL2xpc3RpbmcvMzI2NDQzL3Jlc2VhcmNoLWZlbGxvdy1zdGF0aXN0aWNzLWFuZC1kYXRhLXNjaWVuY2Uv0gEA?oc=5"" target=""_blank"">Research Fellow, Statistics and Data Science job with NATIONAL ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times Higher Education</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnRpbWVzaGlnaGVyZWR1Y2F0aW9uLmNvbS91bmlqb2JzL2xpc3RpbmcvMzI2NDQzL3Jlc2VhcmNoLWZlbGxvdy1zdGF0aXN0aWNzLWFuZC1kYXRhLXNjaWVuY2Uv0gEA?oc=5"" target=""_blank"">Research Fellow, Statistics and Data Science job with NATIONAL ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times Higher Education</font>'}","{'href': 'https://www.timeshighereducation.com', 'title': 'Times Higher Education'}",[]
American Association for the Advancement of Science Elects 6 ... - The University of Texas at Austin,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'American Association for the Advancement of Science Elects 6 ... - The University of Texas at Austin'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMicGh0dHBzOi8vbmV3cy51dGV4YXMuZWR1LzIwMjMvMDIvMDEvYW1lcmljYW4tYXNzb2NpYXRpb24tZm9yLXRoZS1hZHZhbmNlbWVudC1vZi1zY2llbmNlLWVsZWN0cy02LWZhY3VsdHktbWVtYmVycy_SAQA?oc=5'}]",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vbmV3cy51dGV4YXMuZWR1LzIwMjMvMDIvMDEvYW1lcmljYW4tYXNzb2NpYXRpb24tZm9yLXRoZS1hZHZhbmNlbWVudC1vZi1zY2llbmNlLWVsZWN0cy02LWZhY3VsdHktbWVtYmVycy_SAQA?oc=5,CBMicGh0dHBzOi8vbmV3cy51dGV4YXMuZWR1LzIwMjMvMDIvMDEvYW1lcmljYW4tYXNzb2NpYXRpb24tZm9yLXRoZS1hZHZhbmNlbWVudC1vZi1zY2llbmNlLWVsZWN0cy02LWZhY3VsdHktbWVtYmVycy_SAQA,False,"Wed, 01 Feb 2023 23:27:37 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=23, tm_min=27, tm_sec=37, tm_wday=2, tm_yday=32, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMicGh0dHBzOi8vbmV3cy51dGV4YXMuZWR1LzIwMjMvMDIvMDEvYW1lcmljYW4tYXNzb2NpYXRpb24tZm9yLXRoZS1hZHZhbmNlbWVudC1vZi1zY2llbmNlLWVsZWN0cy02LWZhY3VsdHktbWVtYmVycy_SAQA?oc=5"" target=""_blank"">American Association for the Advancement of Science Elects 6 ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The University of Texas at Austin</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMicGh0dHBzOi8vbmV3cy51dGV4YXMuZWR1LzIwMjMvMDIvMDEvYW1lcmljYW4tYXNzb2NpYXRpb24tZm9yLXRoZS1hZHZhbmNlbWVudC1vZi1zY2llbmNlLWVsZWN0cy02LWZhY3VsdHktbWVtYmVycy_SAQA?oc=5"" target=""_blank"">American Association for the Advancement of Science Elects 6 ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The University of Texas at Austin</font>'}","{'href': 'https://news.utexas.edu', 'title': 'The University of Texas at Austin'}",[]
Python for Data Analytics and Machine Learning Online Course ... - Business Wire,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Python for Data Analytics and Machine Learning Online Course ... - Business Wire'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMijgFodHRwczovL3d3dy5idXNpbmVzc3dpcmUuY29tL25ld3MvaG9tZS8yMDIzMDEyNjAwNTgwOC9lbi9QeXRob24tZm9yLURhdGEtQW5hbHl0aWNzLWFuZC1NYWNoaW5lLUxlYXJuaW5nLU9ubGluZS1Db3Vyc2UtLS1SZXNlYXJjaEFuZE1hcmtldHMuY29t0gEA?oc=5'}]",https://news.google.com/rss/articles/CBMijgFodHRwczovL3d3dy5idXNpbmVzc3dpcmUuY29tL25ld3MvaG9tZS8yMDIzMDEyNjAwNTgwOC9lbi9QeXRob24tZm9yLURhdGEtQW5hbHl0aWNzLWFuZC1NYWNoaW5lLUxlYXJuaW5nLU9ubGluZS1Db3Vyc2UtLS1SZXNlYXJjaEFuZE1hcmtldHMuY29t0gEA?oc=5,CBMijgFodHRwczovL3d3dy5idXNpbmVzc3dpcmUuY29tL25ld3MvaG9tZS8yMDIzMDEyNjAwNTgwOC9lbi9QeXRob24tZm9yLURhdGEtQW5hbHl0aWNzLWFuZC1NYWNoaW5lLUxlYXJuaW5nLU9ubGluZS1Db3Vyc2UtLS1SZXNlYXJjaEFuZE1hcmtldHMuY29t0gEA,False,"Thu, 26 Jan 2023 17:02:00 GMT","time.struct_time(tm_year=2023, tm_mon=1, tm_mday=26, tm_hour=17, tm_min=2, tm_sec=0, tm_wday=3, tm_yday=26, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMijgFodHRwczovL3d3dy5idXNpbmVzc3dpcmUuY29tL25ld3MvaG9tZS8yMDIzMDEyNjAwNTgwOC9lbi9QeXRob24tZm9yLURhdGEtQW5hbHl0aWNzLWFuZC1NYWNoaW5lLUxlYXJuaW5nLU9ubGluZS1Db3Vyc2UtLS1SZXNlYXJjaEFuZE1hcmtldHMuY29t0gEA?oc=5"" target=""_blank"">Python for Data Analytics and Machine Learning Online Course ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Wire</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMijgFodHRwczovL3d3dy5idXNpbmVzc3dpcmUuY29tL25ld3MvaG9tZS8yMDIzMDEyNjAwNTgwOC9lbi9QeXRob24tZm9yLURhdGEtQW5hbHl0aWNzLWFuZC1NYWNoaW5lLUxlYXJuaW5nLU9ubGluZS1Db3Vyc2UtLS1SZXNlYXJjaEFuZE1hcmtldHMuY29t0gEA?oc=5"" target=""_blank"">Python for Data Analytics and Machine Learning Online Course ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Wire</font>'}","{'href': 'https://www.businesswire.com', 'title': 'Business Wire'}",[]
